y,x,shift,latitude,offense,address,method,longitude,severity
134918,399760,EVENING,38.88210391920020,BURGLARY,200 - 299 BLOCK OF SOUTH CAROLINA AVENUE SE,OTHERS,-77.00276518685830,1.5
137018,396029,EVENING,38.90101136787980,THEFT/OTHER,2000 - 2099 BLOCK OF PENNSYLVANIA AVENUE NW,OTHERS,-77.045776453202,1.2
145403,397696,EVENING,38.97654852128260,ROBBERY,7100  - 7199 BLOCK OF GEORGIA AVENUE NW,OTHERS,-77.02657864166070,1.2
136464,396027,EVENING,38.89602099957250,THEFT/OTHER,2000 - 2099 BLOCK OF E STREET NW,OTHERS,-77.04579181034870,1.2
139388,399887,EVENING,38.92236973457350,ROBBERY,300 - 399 BLOCK OF CHANNING STREET NE,OTHERS,-77.00130148295080,1.2
134708,405400,MIDNIGHT,38.88019862312750,THEFT/OTHER,4400 - 4499 BLOCK OF G STREET SE,OTHERS,-76.937760240373,1.2
136611.23,397700.46,EVENING,38.89734822372610,THEFT/OTHER,1000 - 1099 BLOCK OF F STREET NW,OTHERS,-77.02650855550860,1.2
136578,406010,EVENING,38.89703810783250,THEFT/OTHER,4900 - 4999 BLOCK OF FOOTE STREET NE,OTHERS,-76.93071051173340,1.2
136859,395858,EVENING,38.89957735018430,THEFT/OTHER,2100 - 2199 BLOCK OF H STREET NW,OTHERS,-77.04774453690680,1.2
138149,393999,EVENING,38.91118820620260,BURGLARY,1600 - 1627 BLOCK OF 35TH STREET NW,OTHERS,-77.069183703531,1.5
132393,400010,EVENING,38.86058917388970,ASSAULT W/DANGEROUS WEAPON,1100 - 1399 BLOCK OF STEVENS ROAD SE,OTHERS,-77.00186108594770,3
136258,403589,EVENING,38.89416214820990,THEFT/OTHER,3200 - 3399 BLOCK OF CLAY PLACE NE,OTHERS,-76.95862178386210,1.2
134973,399592,EVENING,38.88260234566890,BURGLARY,100 - 199 BLOCK OF DUDDINGTON PLACE SE,OTHERS,-77.004701548901,1.5
138840,398546,EVENING,38.91742801249280,MOTOR VEHICLE THEFT,300 - 399 BLOCK OF ELM STREET NW,OTHERS,-77.01675732509980,1
136988,401265,MIDNIGHT,38.90074849455860,ROBBERY,1396 - 1399 BLOCK OF FLORIDA AVENUE NE,OTHERS,-76.98541401432320,1.2
131428,402032,MIDNIGHT,38.85127500113430,ASSAULT W/DANGEROUS WEAPON,0 - 0 BLOCK OF FREDERICK DOUGLASS PLACE SE,KNIFE,-76.97731909051120,3
136295,407429,MIDNIGHT,38.89447328728090,BURGLARY,6000 - 6099 BLOCK OF DIX STREET NE,OTHERS,-76.91435286916550,1.5
138428,396833,MIDNIGHT,38.91371991336240,THEFT F/AUTO,1720 - 1799 BLOCK OF 16TH STREET NW,OTHERS,-77.03651242948350,1
141663.62000090,400846.37001474,MIDNIGHT,38.94286439598650,THEFT/OTHER,VARNUM STREET NE AND 12TH STREET NE,OTHERS,-76.99023701672070,1.2
135255,400232,MIDNIGHT,38.88513463653770,ROBBERY,600 - 669 BLOCK OF PENNSYLVANIA AVENUE SE,OTHERS,-76.99731545556670,1.2
138304,398316,MIDNIGHT,38.91260616708250,ASSAULT W/DANGEROUS WEAPON,500 - 599 BLOCK OF R STREET NW,OTHERS,-77.01941288762430,3
140011,401458,MIDNIGHT,38.92797690528970,BURGLARY,1500 - 1599 BLOCK OF HAMLIN STREET NE,OTHERS,-76.98318245552770,1.5
141553,397293,MIDNIGHT,38.941870084417,MOTOR VEHICLE THEFT,1300  - 1399 BLOCK OF UPSHUR STREET NW,OTHERS,-77.03121557236410,1
140078,401978,MIDNIGHT,38.92858481961170,ROBBERY,1803 - 1999 BLOCK OF RHODE ISLAND AVENUE NE,GUN,-76.97718153633610,1.2
143584.29001868,398275.43999635,MIDNIGHT,38.96016502790720,HOMICIDE,NICHOLSON STREET NW AND 5TH STREET NW,GUN,-77.01989784276110,5
143242,398453,MIDNIGHT,38.95708282348450,THEFT F/AUTO,5500  - 5598 BLOCK OF 4TH STREET NW,OTHERS,-77.01784055155730,1
140595,403290,MIDNIGHT,38.93324113526620,THEFT F/AUTO,3146 - 3199 BLOCK OF MONROE STREET NE,OTHERS,-76.96205397322040,1
135251.07999494,400734.91001464,MIDNIGHT,38.88509818633120,THEFT F/AUTO,SOUTH CAROLINA AVENUE SE AND 11TH STREET SE,OTHERS,-76.99152958508870,1
140846,397904,DAY,38.93549757448430,THEFT F/AUTO,3639 - 3649 BLOCK OF GEORGIA AVENUE NW,OTHERS,-77.02417050897040,1
138303,399345,DAY,38.91259228876340,MOTOR VEHICLE THEFT,10 - 99 BLOCK OF R STREET NE,OTHERS,-77.00754168469250,1
139930,390733,DAY,38.92720167947680,MOTOR VEHICLE THEFT,5300 - 5399 BLOCK OF DORSETT PLACE NW,OTHERS,-77.10686354527050,1
139028,402392,DAY,38.91912198507630,ROBBERY,2100 - 2199 BLOCK OF QUEENS CHAPEL ROAD NE,OTHERS,-76.97240923565030,1.2
137051.83999662,400734.95999864,DAY,38.901320097383,THEFT F/AUTO,11TH STREET NE AND I STREET NE,OTHERS,-76.99152708259820,1
140026,390722,DAY,38.92807239831330,MOTOR VEHICLE THEFT,5400 - 5415 BLOCK OF GALENA PLACE NW,OTHERS,-77.10698963441860,1
137855,405230,DAY,38.908545338825,ROBBERY,4400 - 4428 BLOCK OF ORD STREET NE,GUN,-76.93968971749760,1.2
142236,398566,DAY,38.94802691089690,BURGLARY,4700  - 4799 BLOCK OF 3RD PLACE NW,OTHERS,-77.01653910536340,1.5
134032,402423,DAY,38.87412014410790,THEFT/OTHER,2300 - 2341 BLOCK OF PENNSYLVANIA AVENUE SE,OTHERS,-76.97206693066650,1.2
140521,396999,DAY,38.93256770424640,THEFT/OTHER,1400 - 1599 BLOCK OF NEWTON STREET NW,OTHERS,-77.03460083746630,1.2
142485.3086416570,400672.3575985770,DAY,38.95026654800770,THEFT/OTHER,1000 - 1099 BLOCK OF EMERSON STREET NE,OTHERS,-76.99224346620730,1.2
135045,400331,DAY,38.88402223994680,MOTOR VEHICLE THEFT,400 - 499 BLOCK OF 7TH STREET SE,OTHERS,-76.99617890064320,1
136475,398185,DAY,38.89613106860730,THEFT/OTHER,600 - 699 BLOCK OF E STREET NW,OTHERS,-77.02091135368110,1.2
135613.33001128,406344.80998784,DAY,38.88833888480650,ROBBERY,CENTRAL AVENUE SE AND AYERS PLACE SE,GUN,-76.92686775407490,1.2
130213,400134,DAY,38.83971623197050,THEFT F/AUTO,3301 - 3699 BLOCK OF 6TH STREET SE,OTHERS,-76.99845030141170,1
134210,403014,DAY,38.87571928716570,THEFT F/AUTO,2942 - 2999 BLOCK OF NELSON PLACE SE,OTHERS,-76.96526147753050,1
134294.65029806,399418.81545341,DAY,38.87648241070450,THEFT F/AUTO,M STREET SE AND CUSHING PLACE SE,OTHERS,-77.00669779940910,1
139822.89001519,398947.11001298,DAY,38.92628232310670,THEFT F/AUTO,MICHIGAN AVENUE NW AND 1ST STREET NW,OTHERS,-77.01214239256060,1
137581,405702,DAY,38.906071382652,THEFT F/AUTO,4700 - 4799 BLOCK OF MEADE STREET NE,OTHERS,-76.93425546778620,1
138429,396662,DAY,38.91372135411890,THEFT F/AUTO,1724 - 1799 BLOCK OF 17TH STREET NW,OTHERS,-77.03847928785050,1
138008.23,396217.89,DAY,38.90992776242410,THEFT/OTHER,1300 - 1699 BLOCK OF CONNECTICUT AVENUE NW,OTHERS,-77.04360696393170,1.2
137463,400387,DAY,38.90503112474230,BURGLARY,701 - 755 BLOCK OF FLORIDA AVENUE NE,OTHERS,-76.99552900760330,1.5
139390,397893,DAY,38.922384332171,THEFT F/AUTO,2300 - 2599 BLOCK OF 9TH STREET NW,OTHERS,-77.02428760965390,1
141428,399884,DAY,38.94074447476330,MOTOR VEHICLE THEFT,218 - 399 BLOCK OF TAYLOR STREET NE,OTHERS,-77.00132650650990,1
130970,401601,DAY,38.84653809237570,THEFT/OTHER,1500 - 1699 BLOCK OF ALABAMA AVENUE SE,OTHERS,-76.98155338197830,1.2
133858,402026,DAY,38.87254922074530,THEFT/OTHER,1912 - 1999 BLOCK OF NAYLOR ROAD SE,OTHERS,-76.97664689296740,1.2
137708,394514,DAY,38.90721727165220,THEFT/OTHER,1300 - 1335 BLOCK OF WISCONSIN AVENUE NW,OTHERS,-77.06324142326680,1.2
140861.92,395175.22,DAY,38.93562960779050,THEFT F/AUTO,2500 - 2880 BLOCK OF PORTER STREET NW,OTHERS,-77.05564879274990,1
134761,397734,DAY,38.880681285608,THEFT F/AUTO,900 - 1099 BLOCK OF WATER STREET SW,OTHERS,-77.02611085692260,1
136400,399029,DAY,38.89545554367090,THEFT/OTHER,400 - 499 BLOCK OF NEW JERSEY AVENUE NW,OTHERS,-77.01118854461120,1.2
139190,396273,DAY,38.92057801011470,THEFT/OTHER,1800 - 1899 BLOCK OF BELMONT ROAD NW,OTHERS,-77.04297463009520,1.2
143788.75,397958.90,EVENING,38.96200617688490,ROBBERY,700  - 799 BLOCK OF ONEIDA PLACE NW,OTHERS,-77.02355066571290,1.2
137916,397833,DAY,38.90911004761550,THEFT F/AUTO,1400 - 1499 BLOCK OF COLUMBIA STREET NW,OTHERS,-77.02497786716640,1
134721,401418,DAY,38.88032235068590,THEFT F/AUTO,700 - 799 BLOCK OF 15TH STREET SE,OTHERS,-76.98364983293380,1
138097.9086055860,405783.47136332,EVENING,38.91072472698920,ROBBERY,1600 - 1699 BLOCK OF OLIVE STREET NE,OTHERS,-76.93331699553170,1.2
143925,397586,EVENING,38.96323639035390,THEFT F/AUTO,6000  - 6099 BLOCK OF GEORGIA AVENUE NW,OTHERS,-77.02784751899620,1
140361,397374,EVENING,38.93112838540180,THEFT F/AUTO,1300 - 1324 BLOCK OF PARK ROAD NW,OTHERS,-77.03027956176160,1
140010,396537,EVENING,38.92796969616170,THEFT F/AUTO,1600 - 1899 BLOCK OF HOBART STREET NW,OTHERS,-77.03992798956440,1
143559,392607,EVENING,38.95991229992680,THEFT/OTHER,5300 - 5399 BLOCK OF WISCONSIN AVENUE NW,OTHERS,-77.08528827644360,1.2
135042,406479,EVENING,38.88319921503040,THEFT/OTHER,5300 - 5399 BLOCK OF D STREET SE,OTHERS,-76.925321394479,1.2
131549,402670,EVENING,38.85174728168790,ASSAULT W/DANGEROUS WEAPON,2600 - 2799 BLOCK OF JASPER STREET SE,KNIFE,-76.96923718695030,3
135580,405204,EVENING,38.88804774395190,MOTOR VEHICLE THEFT,4700 - 4799 BLOCK OF TEXAS AVENUE SE,OTHERS,-76.940005919354,1
133139,401184,EVENING,38.86607958495120,MOTOR VEHICLE THEFT,1300 - 1399 BLOCK OF U STREET SE,OTHERS,-76.98634690503350,1
141544,402015,EVENING,38.94179211715760,THEFT/OTHER,1912 - 1999 BLOCK OF UPSHUR STREET NE,OTHERS,-76.97675113417570,1.2
131932,400891,EVENING,38.85520324065480,BURGLARY,2400 - 2699 BLOCK OF POMEROY ROAD SE,OTHERS,-76.98973091230020,1.5
136168,404600,EVENING,38.89334981397950,THEFT/OTHER,300 - 499 BLOCK OF 40TH STREET NE,OTHERS,-76.94696487987640,1.2
140096,397083,EVENING,38.92874368780490,ROBBERY,1400 - 1451 BLOCK OF IRVING STREET NW,KNIFE,-77.03363933419470,1.2
133587,401821,EVENING,38.87010897759390,THEFT/OTHER,1600 - 1637 BLOCK OF 18TH STREET SE,OTHERS,-76.97900925776510,1.2
136822,401872,EVENING,38.899250503798,THEFT/OTHER,1700 - 1799 BLOCK OF BENNING ROAD NE,OTHERS,-76.97840897173340,1.2
137150,401560,EVENING,38.90220810091660,THEFT/OTHER,900 - 999 BLOCK OF BLADENSBURG ROAD NE,OTHERS,-76.98201148179030,1.2
146022,397880,EVENING,38.98212813641380,ROBBERY,7500  - 7599 BLOCK OF 8TH STREET NW,GUN,-77.02445743670830,1.2
140102,399610,EVENING,38.92879939035360,BURGLARY,100 - 263 BLOCK OF MICHIGAN AVENUE NE,OTHERS,-77.00449312194380,1.5
132969,404450,EVENING,38.86453025378810,THEFT F/AUTO,3900 - 3999 BLOCK OF PENNSYLVANIA AVENUE SE,OTHERS,-76.94871863910780,1
139751,401131,EVENING,38.92564153501590,MOTOR VEHICLE THEFT,1300 - 1399 BLOCK OF FRANKLIN STREET NE,OTHERS,-76.98695672914270,1
137150,405745,EVENING,38.90219179128730,ASSAULT W/DANGEROUS WEAPON,900 - 999 BLOCK OF 48TH STREET NE,GUN,-76.93375797320770,3
129469,399608,EVENING,38.83301723068040,THEFT/OTHER,100 - 199 BLOCK OF XENIA STREET SE,OTHERS,-77.004507818915,1.2
136093,404253,EVENING,38.892680373567,ROBBERY,3806 - 3851 BLOCK OF MINNESOTA AVENUE NE,GUN,-76.95097112834280,1.2
135570,407313,EVENING,38.88794265108350,SEX ABUSE,5800 - 5998 BLOCK OF SOUTHERN AVENUE SE,OTHERS,-76.91569819042680,1
133800,399009,EVENING,38.87203477606570,THEFT F/AUTO,34 - 99 BLOCK OF P STREET SW,OTHERS,-77.01141143467110,1
136884.96,398054.21,EVENING,38.89981493642580,THEFT/OTHER,700 - 799 BLOCK OF H STREET NW,OTHERS,-77.02243138437380,1.2
142370,392985,MIDNIGHT,38.94920393838280,THEFT F/AUTO,4100 - 4119 BLOCK OF RIVER ROAD NW,OTHERS,-77.08092414221890,1
137848,396232,EVENING,38.90848901249780,THEFT/OTHER,1309 - 1399 BLOCK OF 19TH STREET NW,OTHERS,-77.04343821383190,1.2
142159,394335,EVENING,38.94731473949690,THEFT/OTHER,4400 - 4499 BLOCK OF CONNECTICUT AVENUE NW,OTHERS,-77.06534433446180,1.2
139759,395317,MIDNIGHT,38.92570385243960,THEFT/OTHER,2600 - 2699 BLOCK OF WOODLEY ROAD NW,OTHERS,-77.05400541349340,1.2
136362,400437,MIDNIGHT,38.89510696513320,ROBBERY,400 - 405 BLOCK OF 8TH STREET NE,GUN,-76.99496220214390,1.2
140690,401911,MIDNIGHT,38.93409812527990,ROBBERY,1800 - 1999 BLOCK OF NEWTON STREET NE,GUN,-76.97795770765140,1.2
141888,394459,MIDNIGHT,38.94370321445280,THEFT/OTHER,4200 - 4399 BLOCK OF CONNECTICUT AVENUE NW,OTHERS,-77.06323999138870,1.2
137531,398987,EVENING,38.90564491392970,BURGLARY,55 - 99 BLOCK OF M STREET NW,OTHERS,-77.01167540976450,1.5
131120,399910,MIDNIGHT,38.84789282392740,BURGLARY,400 - 499 BLOCK OF MELLON STREET SE,OTHERS,-77.00103594510250,1.5
139862.77001522,398016.21001211,MIDNIGHT,38.92663996619130,ASSAULT W/DANGEROUS WEAPON,GRESHAM PLACE NW AND GEORGIA AVENUE NW,GUN,-77.02287805761450,3
140979,402412,MIDNIGHT,38.93670071284760,ASSAULT W/DANGEROUS WEAPON,3800 - 3899 BLOCK OF 24TH STREET NE,KNIFE,-76.97216834043460,3
137372,397588,MIDNIGHT,38.90420949859040,BURGLARY,1106 - 1199 BLOCK OF MASSACHUSETTS AVENUE NW,KNIFE,-77.02780360739460,1.5
137393,400233,MIDNIGHT,38.90439722101190,BURGLARY,600 - 699 BLOCK OF MORTON PLACE NE,OTHERS,-76.99730299547920,1.5
137116,400846,MIDNIGHT,38.90189971029730,THEFT F/AUTO,900 - 998 BLOCK OF 12TH STREET NE,OTHERS,-76.99024507813150,1
136691,402453,MIDNIGHT,38.89823103630310,ASSAULT W/DANGEROUS WEAPON,2248 - 2499 BLOCK OF BENNING ROAD NE,GUN,-76.97261975197640,3
138790.51564623,396193.96876242,MIDNIGHT,38.91697475069410,THEFT F/AUTO,19TH STREET NW AND VERNON STREET NW,OTHERS,-77.04388710711010,1
140283,398347,MIDNIGHT,38.93043360164750,THEFT/OTHER,416 - 499 BLOCK OF KENYON STREET NW,OTHERS,-77.01905397185330,1.2
140033,397174,MIDNIGHT,38.92817213740210,THEFT/OTHER,3000 - 3099 BLOCK OF 14TH STREET NW,OTHERS,-77.03259027643650,1.2
145718.71002066,397881.13999599,MIDNIGHT,38.97939153033990,ROBBERY,GERANIUM STREET NW AND 8TH STREET NW,GUN,-77.02445384299690,1.2
131862,402554,DAY,38.854564763677,MOTOR VEHICLE THEFT,2900 - 2999 BLOCK OF KNOX PLACE SE,OTHERS,-76.97057257037920,1
139088,396266,DAY,38.91965841208660,THEFT F/AUTO,1800 - 1881 BLOCK OF KALORAMA ROAD NW,OTHERS,-77.04305087487770,1
139270,393584,DAY,38.92128063994860,THEFT F/AUTO,2400 - 2445 BLOCK OF TUNLAW ROAD NW,OTHERS,-77.07397762464490,1
139814.48003118,393853.38997625,DAY,38.92618569653020,THEFT F/AUTO,FULTON STREET NW AND 36TH STREET NW,OTHERS,-77.07088533359720,1
142089,399301,DAY,38.94670182154180,THEFT/OTHER,1 - 98 BLOCK OF HAWAII AVENUE NE,OTHERS,-77.00805343006480,1.2
137047,401508,DAY,38.90127577372450,THEFT/OTHER,812 - 899 BLOCK OF BLADENSBURG ROAD NE,OTHERS,-76.98260841872920,1.2
140473.01,393474.06,DAY,38.93211520152650,THEFT F/AUTO,3800 - 3899 BLOCK OF WOODLEY ROAD NW,OTHERS,-77.07526618859190,1
137790,399978,DAY,38.907977439084,THEFT/OTHER,300 - 399 BLOCK OF MORSE STREET NE,OTHERS,-77.00024433391730,1.2
132550,400211,DAY,38.86077239780050,ASSAULT W/DANGEROUS WEAPON,1100 - 1237 BLOCK OF SUMNER ROAD SE,GUN,-76.99756690940950,3
137052,400233,DAY,38.90132621560910,THEFT F/AUTO,600 - 699 BLOCK OF I STREET NE,OTHERS,-76.99730633068950,1
137321,396594,DAY,38.90374137940940,THEFT/OTHER,1700 - 1717 BLOCK OF L STREET NW,OTHERS,-77.03926016822890,1.2
138593,396387,DAY,38.91520429693440,THEFT F/AUTO,1818 - 1899 BLOCK OF 18TH STREET NW,OTHERS,-77.04165908859750,1
137253,396830,DAY,38.90313239598220,THEFT/OTHER,1000 - 1099 BLOCK OF 16TH STREET NW,OTHERS,-77.03654101971220,1.2
138586,401165,DAY,38.91514563940440,THEFT/OTHER,1250 - 1399 BLOCK OF NEW YORK AVENUE NE,OTHERS,-76.98655711744170,1.2
137783,397921,DAY,38.907909176832,THEFT F/AUTO,1300 - 1399 BLOCK OF 9TH STREET NW,OTHERS,-77.02396642727120,1
136925.00617250,398594.93241265,DAY,38.90017671729710,ROBBERY,4TH STREET NW AND MASSACHUSETTS AVENUE NW,OTHERS,-77.01619793030920,1.2
138635,395524,DAY,38.91557327044250,BURGLARY,2300 - 2399 BLOCK OF CALIFORNIA STREET NW,OTHERS,-77.05161030828120,1.5
129538,401269,DAY,38.83363219754710,THEFT/OTHER,1200 - 1221 BLOCK OF SOUTHERN AVENUE SE,OTHERS,-76.98537493029590,1.2
134740,400331,DAY,38.88050055087580,THEFT/OTHER,700 - 753 BLOCK OF 7TH STREET SE,OTHERS,-76.99617829592150,1.2
137534,396029,EVENING,38.90565733760970,MOTOR VEHICLE THEFT,2000 - 2099 BLOCK OF M STREET NW,OTHERS,-77.04577355497980,1
140846,397904,EVENING,38.93549757448430,THEFT/OTHER,3639 - 3649 BLOCK OF GEORGIA AVENUE NW,OTHERS,-77.02417050897040,1.2
134906,400435,EVENING,38.88199621112480,THEFT/OTHER,500 - 699 BLOCK OF 8TH STREET SE,OTHERS,-76.99497671806270,1.2
136856,400332,EVENING,38.89955663881210,THEFT F/AUTO,701 - 727 BLOCK OF 7TH STREET NE,OTHERS,-76.99616819898930,1
137321,396029,EVENING,38.90374243239410,THEFT/OTHER,2000 - 2099 BLOCK OF L STREET NW,OTHERS,-77.04577313318610,1.2
142344,397085,EVENING,38.94899785137360,MOTOR VEHICLE THEFT,1400  - 1499 BLOCK OF DELAFIELD PLACE NW,OTHERS,-77.03362235903040,1
136856,400332,EVENING,38.89955663881210,MOTOR VEHICLE THEFT,701 - 727 BLOCK OF 7TH STREET NE,OTHERS,-76.99616819898930,1
139798,395405,EVENING,38.92605258298460,THEFT/OTHER,2700 - 2798 BLOCK OF CONNECTICUT AVENUE NW,OTHERS,-77.052980792626,1.2
140033,397174,EVENING,38.92817213740210,THEFT/OTHER,3000 - 3099 BLOCK OF 14TH STREET NW,OTHERS,-77.03259027643650,1.2
138096,405237,EVENING,38.91071771257320,BURGLARY,4280 - 4499 BLOCK OF DOUGLAS STREET NE,OTHERS,-76.93961496789240,1.5
140556.87999987,397601.73999573,EVENING,38.93289168982370,THEFT F/AUTO,MONROE STREET NW AND 10TH STREET NW,OTHERS,-77.02766035817960,1
137709.1210532250,398186.45871627,EVENING,38.90723955250910,THEFT F/AUTO,600 - 699 BLOCK OF N STREET NW,OTHERS,-77.02090897581540,1
134668,401356,EVENING,38.87985237624710,MOTOR VEHICLE THEFT,1400 - 1499 BLOCK OF PENNSYLVANIA AVENUE SE,OTHERS,-76.98436814562080,1
137976.53999747,396661.73001086,EVENING,38.90964408588770,THEFT F/AUTO,P STREET NW AND 17TH STREET NW,OTHERS,-77.03848942490110,1
140159,397719,EVENING,38.92931273186910,THEFT F/AUTO,3100 - 3199 BLOCK OF SHERMAN AVENUE NW,OTHERS,-77.026305464841,1
136808,398098,EVENING,38.89913003848190,THEFT/OTHER,700 - 799 BLOCK OF 7TH STREET NW,OTHERS,-77.02191655674080,1.2
136610,397496,EVENING,38.89733928995160,THEFT/OTHER,1200 - 1299 BLOCK OF F STREET NW,OTHERS,-77.02885491315010,1.2
137186.09,396915.49,EVENING,38.90252436448990,THEFT/OTHER,1500 - 1599 BLOCK OF K STREET NW,OTHERS,-77.035560085377,1.2
141888,394459,EVENING,38.94370321445280,THEFT/OTHER,4200 - 4399 BLOCK OF CONNECTICUT AVENUE NW,OTHERS,-77.06323999138870,1.2
142276,393070,EVENING,38.94835738858960,ROBBERY,4500 - 4537 BLOCK OF WISCONSIN AVENUE NW,OTHERS,-77.079937313147,1.2
130970,401601,EVENING,38.84653809237570,THEFT/OTHER,1500 - 1699 BLOCK OF ALABAMA AVENUE SE,OTHERS,-76.98155338197830,1.2
140521,396999,EVENING,38.93256770424640,ROBBERY,1400 - 1599 BLOCK OF NEWTON STREET NW,KNIFE,-77.03460083746630,1.2
140544,400251,EVENING,38.93278341356540,BURGLARY,520 - 699 BLOCK OF MICHIGAN AVENUE NE,OTHERS,-76.99709888872990,1.5
137651,399058,EVENING,38.90672046343050,MOTOR VEHICLE THEFT,26 - 99 BLOCK OF NEW YORK AVENUE NW,OTHERS,-77.01085976886230,1
135255,400232,EVENING,38.88513463653770,THEFT/OTHER,600 - 669 BLOCK OF PENNSYLVANIA AVENUE SE,OTHERS,-76.99731545556670,1.2
137528,394550,EVENING,38.90560166999480,THEFT/OTHER,1200 - 1237 BLOCK OF WISCONSIN AVENUE NW,OTHERS,-77.06282229152110,1.2
137101,404455,EVENING,38.90175817486830,THEFT F/AUTO,3744 - 3801 BLOCK OF HAYES STREET NE,OTHERS,-76.94863680007620,1
136611,397700,EVENING,38.89734822372610,THEFT/OTHER,1000 - 1099 BLOCK OF F STREET NW,OTHERS,-77.02650855550860,1.2
140182,397162,EVENING,38.92951721944640,THEFT/OTHER,3100 - 3299 BLOCK OF 14TH STREET NW,OTHERS,-77.032729863452,1.2
136987.94,401568.59,EVENING,38.90074337113090,ROBBERY,1500 - 1599 BLOCK OF MARYLAND AVENUE NE,GUN,-76.98191680343510,1.2
129706,399581,EVENING,38.83515430110140,ROBBERY,100 - 147 BLOCK OF WAYNE PLACE SE,GUN,-77.004819976507,1.2
131621,401535,EVENING,38.85240351654160,THEFT/OTHER,3001 - 3039 BLOCK OF STANTON ROAD SE,OTHERS,-76.98231283937380,1.2
139516,395583,EVENING,38.92351008303330,BURGLARY,2300 - 2315 BLOCK OF CALVERT STREET NW,OTHERS,-77.05093658728110,1.5
137720,401129,EVENING,38.90734041670440,ASSAULT W/DANGEROUS WEAPON,1600 - 1619 BLOCK OF MONTELLO AVENUE NE,GUN,-76.98697417114570,3
131430,400354,EVENING,38.85068023705540,ASSAULT W/DANGEROUS WEAPON,2698 - 2701 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,OTHERS,-76.99591886323470,3
143086,397576,EVENING,38.95568230977810,ASSAULT W/DANGEROUS WEAPON,5401  - 5499 BLOCK OF GEORGIA AVENUE NW,OTHERS,-77.02795474795950,3
137755,396070,EVENING,38.90765133981710,THEFT/OTHER,1300 - 1348 BLOCK OF NEW HAMPSHIRE AVENUE NW,OTHERS,-77.04530051382920,1.2
141316,397293,EVENING,38.93973809188070,ROBBERY,1300  - 1399 BLOCK OF SHEPHERD STREET NW,KNIFE,-77.03121683046870,1.2
141494,397799,EVENING,38.94134199021740,THEFT/OTHER,4100  - 4199 BLOCK OF GEORGIA AVENUE NW,OTHERS,-77.02537834659210,1.2
139123.36,396716.03,EVENING,38.92033625443120,THEFT F/AUTO,1600 - 1699 BLOCK OF BELMONT STREET NW,OTHERS,-77.03682509134040,1
129507,401089,DAY,38.83335752698930,THEFT F/AUTO,1100 - 1199 BLOCK OF BELLEVUE STREET SE,OTHERS,-76.98744840131630,1
129905,401637,MIDNIGHT,38.836945310070,THEFT F/AUTO,1300 - 1399 BLOCK OF SOUTHERN AVENUE SE,OTHERS,-76.98113688523440,1
137803,401050,MIDNIGHT,38.90809134934570,BURGLARY,1100 - 1113 BLOCK OF HOLBROOK TERRACE NE,OTHERS,-76.98789155056940,1.5
137783,397921,MIDNIGHT,38.907909176832,THEFT/OTHER,1300 - 1399 BLOCK OF 9TH STREET NW,OTHERS,-77.02396642727120,1.2
136243,401668,MIDNIGHT,38.89404005966670,THEFT F/AUTO,300 - 399 BLOCK OF 17TH STREET NE,OTHERS,-76.98076120427990,1
137053,397154,MIDNIGHT,38.90133210506750,THEFT/OTHER,1400 - 1499 BLOCK OF I STREET NW,OTHERS,-77.032800973340,1.2
139410.34003080,393677.74005609,MIDNIGHT,38.92254382969910,THEFT/OTHER,WISCONSIN AVENUE NW AND CALVERT STREET NW,OTHERS,-77.07290728042750,1.2
139306,396326,MIDNIGHT,38.92162337838890,THEFT/OTHER,2400 - 2499 BLOCK OF 18TH STREET NW,OTHERS,-77.04236546430810,1.2
142693,392231,MIDNIGHT,38.95211186362870,ROBBERY,4500 - 4599 BLOCK OF DAVENPORT STREET NW,OTHERS,-77.08961971415230,1.2
137153,405837,MIDNIGHT,38.902215327206,ASSAULT W/DANGEROUS WEAPON,900 - 999 BLOCK OF 48TH PLACE NE,KNIFE,-76.93270736658790,3
143682,392672,MIDNIGHT,38.96101688876550,THEFT F/AUTO,4300 - 4399 BLOCK OF MILITARY ROAD NW,OTHERS,-77.08454954662140,1
137425.6745569620,399823.1658217890,MIDNIGHT,38.90468802075680,THEFT F/AUTO,1100 - 1199 BLOCK OF 3RD STREET NE,OTHERS,-77.00203871248850,1
136819,401014,MIDNIGHT,38.89922965513550,THEFT F/AUTO,700 - 721 BLOCK OF 13TH STREET NE,OTHERS,-76.98830298216760,1
136742,401097,MIDNIGHT,38.89852906083920,THEFT F/AUTO,1300 - 1353 BLOCK OF MARYLAND AVENUE NE,OTHERS,-76.98735010957390,1
140119.29999946,401796.13999962,MIDNIGHT,38.92895127201180,THEFT F/AUTO,18TH STREET NE AND IRVING STREET NE,OTHERS,-76.979285344447,1
137051,400930,MIDNIGHT,38.90131873494470,THEFT F/AUTO,1200 - 1299 BLOCK OF I STREET NE,OTHERS,-76.98927690981390,1
138987.55,398350.83,MIDNIGHT,38.91875639513320,THEFT F/AUTO,2100 - 2199 BLOCK OF 5TH STREET NW,OTHERS,-77.01901695015540,1
128916,399950,MIDNIGHT,38.82803021948320,ASSAULT W/DANGEROUS WEAPON,4200 - 4232 BLOCK OF 4TH STREET SE,KNIFE,-77.00056579621190,3
